,School_ID,State,Year,Subject,isbn,title,authors,published,rating,score,description
84,11,QLD,2,MATHEMATICS,9781877085444,Victorian Targeting Handwriting,"['Tricia Dearborn', 'Jo Ryan', 'Stephen Michael King']",2004,0.0,0.0,"Targeting Handwriting Victoria Year 6 Student Book focuses on develop ing students' own styles, while emphasising fluency and legibility. The book includes: 'Mature' real-world applications, e. g. developing a signature and tips for note taking teaching pag es with two sets of copying lines, for reinforcement and extra practice a section on calligraphy The Targeting Handwritin g Years 3-6 Student Books have been designed to make learning cursive ha ndwriting as easy as possible for students. New skills are introduced se quentially, so that students build on skills one by one and aren't calle d on to use skills that haven't been introduced yet. Wherever pos sible, students copy words underneath models, so that left-handers aren' t disadvantaged, and practice of numerals and punctuation is integrated into the writing activities. The books also encourage and support studen t self-assessment."
85,11,QLD,2,MATHEMATICS,9789810732936,Scholastic Pr1me Mathematics,,2014,0.0,0.0,
86,11,QLD,2,MATHEMATICS,9789810730673,Scholastic Pr1me Mathematics,,2014,0.0,0.0,
87,11,QLD,2,MATHEMATICS,9781862512634,My Useful Word Book,"[""Harry O'Brien""]",2019-07,0.0,0.0,My Useful Word Book provide key high-frequency words for each letter of the alphabet as well as ample room for children to add their own words.
88,11,QLD,2,MATHEMATICS,9781741352696,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
89,13,NT,2,MATHEMATICS,9780648237334,Kluwell My Home Reading Orange Level,"['Stan Kluzek', 'Andrew Coldwell']",2019-07,0.0,0.0,Suitable for upper level primary school.
90,13,NT,2,MATHEMATICS,9781741351774,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
91,15,NSW,2,MATHEMATICS,9781741353372,Think Mentals Student Book 2,"['Chris Linthorne', 'Sandra Williams']",2015-05,0.0,0.0,
92,15,NSW,2,ENGLISH,9780763696085,"Storytelling: Art and Technique, 5th Edition",['Janice M. Del Negro'],2021-06-30,0.0,0.0,"This book serves as both a textbook and reference for faculty and students in LIS courses on storytelling and a professional guide for practicing librarians, particularly youth services librarians in public and school libraries. Storytelling: Art and Technique serves professors, students, and practitioners alike as a textbook, reference, and professional guide. It provides practical instruction and concrete examples of how to use the power of story to build literacy and presentation skills, as well as to create community in those same educational spaces. This text illustrates the value of storytelling, cover the history of storytelling in libraries, and offer valuable guidance for bringing stories to contemporary listeners, with detailed instructions on the selection, preparation, and presentation of stories. They also provide guidance around the planning and administration of a storytelling program. Topics include digital storytelling, open mics and slams, and the neuroscience of storytelling. An extensive and helpful section of resources for the storyteller is included in an expanded Part V of this edition. Offers readers a thorough overview of the role of story and storytelling in the library Gives a convincing argument for the value of storytelling Provides practical tips on selecting, preparing, and telling stories Presents insights on storytelling to specific populations, including children, young adults, and those with special needs Includes an extensive list of resources"
93,15,NSW,2,MATHEMATICS,9781741351774,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
94,15,NSW,2,ENGLISH,9781402007002,One Hundred Years of Phenomenology,"['D. Zahavi', 'Frederik Stjernfelt']",2002-08-31,0.0,0.0,This volume commemorates the centenary of Logical Investigations by subjecting the work to a comprehensive critical analysis. It contains new contributions by leading scholars addressing some of the most central analyses to be found in the book.
95,15,NSW,2,ENGLISH,9781400316908,My First Study Bible,['Paul J Loth'],2011-06-06,11.0,4.5,"Now fully redesigned, My First Study Bible allows kids to experience the fun and excitement of exploring and truly understanding the Bible! Designed especially for children ages 6 - 10, each Bible story includes an introduction, background information, sidebars with added details, and a summary at the end. The book contains additional interesting facts about characters and Bible books. Through the exciting adventures of biblical characters like Joshua, Rahab, David, Esther, Matthew, and Mary, children learn why Jesus came to earth and how God is involved in everyday lives—including theirs!"
96,15,NSW,2,ENGLISH,9780670072361,One Small Island,"['Alison Lester', 'Coral Tulloch']",2019-08-06,0.0,0.0,"""First published by Penguin Group (Australia) in 2011""--Copyright page."
97,15,NSW,2,MATHEMATICS,9781741351774,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
98,17,QLD,2,MATHEMATICS,9781920962425,New Wave Mental Maths,,2007,0.0,0.0,
99,17,QLD,2,ENGLISH,9780190320232,Handwriting for Queensland Year 1,"['Debbie Croft', 'Deborah Davis', 'Maree Williams']",2010,0.0,0.0,
100,26,QLD,2,ENGLISH,9781741352818,Writing Time: Queensland beginner's alphabet,['Mary Serenc'],2013,0.0,0.0,
101,26,QLD,2,ENGLISH,9781863112604,My Desktop Dictionary,"['Cliff Derkson', 'R.I.C.Publications Staff']",1992-01-01,0.0,0.0,
102,26,QLD,2,MATHEMATICS,9781741351774,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
103,30,SA,2,ENGLISH,9780190309961,Oxford Australian Junior Dictionary,['Oxford Dictionary'],2017-10-23,0.0,0.0,"Oxford Australian Junior DictionaryExtend your students' dictionary skills.Over 10,000 headwords and phrases and 400 colour photographs and illustrations.Contains all Oxford Wordlist 500 words, identified by a star icon.Complimentary online activity sheets to practise dictionary skills.Special section at the back on grammar, spelling and punctuation.Additional illustrated section at the back with thematic wordlists covering content such as numbers, shapes, time, seasons, fruit and vegetables and parts of the body."
104,33,NSW,2,MATHEMATICS,9781488621802,Australian Signpost Maths for NSW 2,"['Alan McSeveny', 'Rachel McSeveny', 'Diane McSeveny Foster', 'Alan Parker', 'Bob Collard', 'Erika Johnson']",2013,0.0,0.0,
105,33,NSW,2,ENGLISH,9780190312572,Handwriting for New South Wales,['Deborah Davis'],2019,0.0,0.0,
106,33,NSW,2,MATHEMATICS,9781741351774,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
107,33,NSW,2,ENGLISH,9780190323189,Oxford Grammar Student Book 2,['Andrew Woods'],2020-06-03,0.0,0.0,"Oxford Grammar explores key grammatical concepts in line with the requirements of the Australian Curriculum: English, and helps students connect grammar features to a writing purpose. Best-selling textbook author Andrew Woods uses appealing stimulus pages and authentic literary texts to model grammar in context at the word, sentence and text level, with related writing activities for practice. Oxford Grammar will provide students with the tools they need to be effective when expressing their own ideas.The Student Books feature:complete coverage of the Australian Curriculum: Englishalignment to the requirements of the ACARA Literacy Learning Progression'Test yourself' units offering cumulative revision and preparation for national testing'Using grammar in texts' units to link grammar with the purpose of informative, imaginative and persuasive text typesextension and enrichment unitsopportunities for self-reflection and progress checkinga handy glossary of terms."
108,35,NSW,2,MATHEMATICS,9781488621192,Australian Signpost Maths NSW 4 Mentals,"['Alan McSeveny', 'Diane McSeveny-Foster', 'Rachel McSeveny']",2017-10-24,0.0,0.0,"A longtime favourite with teachers, Australian Signpost Maths NSW now features resources to help you take maths learning into the digital age and meet the latest assessment requirements. Consolidate learning with questions from the mentals books and reinforce class learning with an accessible, consistent, and manageable homework approach."
109,35,NSW,2,ENGLISH,9781740202992,Targeting Handwriting,['Jane Pinsker'],2001,0.0,0.0,"The Targeting Handwriting NSW Year 4 Student Book focuses on consolid ation of joining skills, plus: teaching of trickier joins l ike joining to s, horizontal joins to e, joined double f and joined ft students begin to assess their own letter size and spacing, spac ing between words, and slope Handwriting is one of the mos t crucial skills students will develop in primary school. Targeting Hand writing covers the handwriting curriculum in a clear and structured way, with content directly linked to NSW syllabus outcomes. Writing is a vit al, compelling form of communication. Children need to write every day, for a variety of purposes and for a variety of audiences. To be competen t writers, their handwriting needs to be fluent and legible. The teachin g of handwriting is an essential part of the writing curriculum."
110,36,QLD,2,ENGLISH,9781877085444,Victorian Targeting Handwriting,"['Tricia Dearborn', 'Jo Ryan', 'Stephen Michael King']",2004,0.0,0.0,"Targeting Handwriting Victoria Year 6 Student Book focuses on develop ing students' own styles, while emphasising fluency and legibility. The book includes: 'Mature' real-world applications, e. g. developing a signature and tips for note taking teaching pag es with two sets of copying lines, for reinforcement and extra practice a section on calligraphy The Targeting Handwritin g Years 3-6 Student Books have been designed to make learning cursive ha ndwriting as easy as possible for students. New skills are introduced se quentially, so that students build on skills one by one and aren't calle d on to use skills that haven't been introduced yet. Wherever pos sible, students copy words underneath models, so that left-handers aren' t disadvantaged, and practice of numerals and punctuation is integrated into the writing activities. The books also encourage and support studen t self-assessment."
